Event_ID,Appeal_ID,Event_Timestamp,Process_Stage,Event_Type,Team_ID,User_Role,Delay_Reason,Event_Sequence
EVT-0002874,APL-2026-000328,2026-03-04 12:22:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0002875,APL-2026-000328,2026-03-04 09:45:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0002876,APL-2026-000328,2026-03-05 15:00:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,7
EVT-0002877,APL-2026-000328,2026-03-13 10:07:00,Decision,Decision: Overturned,TM-01,Reviewer,,8
EVT-0002878,APL-2026-000328,2026-03-16 10:15:00,Closure,Case Closed,TM-01,Reporting Analyst,,9
EVT-0002879,APL-2026-000329,2026-08-12 12:38:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0002880,APL-2026-000329,2026-08-12 08:15:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0002881,APL-2026-000329,2026-08-12 16:00:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0002882,APL-2026-000329,2026-08-12 13:38:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0002883,APL-2026-000329,2026-08-12 12:38:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0002884,APL-2026-000329,2026-08-12 10:07:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0002885,APL-2026-000329,2026-08-13 13:22:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0002886,APL-2026-000329,2026-08-14 15:07:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0002887,APL-2026-000330,2026-06-11 08:22:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0002888,APL-2026-000330,2026-06-12 10:30:00,Intake,Intake Logged,TM-02,Intake Specialist,,2
EVT-0002889,APL-2026-000330,2026-06-12 14:22:00,Validation,Validation Completed,TM-02,Intake Specialist,,3
EVT-0002890,APL-2026-000330,2026-06-12 09:30:00,Classification,Type Assigned,TM-02,Intake Supervisor,,4
EVT-0002891,APL-2026-000330,2026-06-15 14:22:00,Routing,Routed to Team,TM-02,Intake Supervisor,,5
EVT-0002892,APL-2026-000330,2026-06-15 16:38:00,Review,Review Started,TM-02,Reviewer,,6
EVT-0002893,APL-2026-000330,2026-06-25 12:15:00,Decision,Decision: Upheld,TM-02,Reviewer,,7
EVT-0002894,APL-2026-000330,2026-06-26 10:52:00,Closure,Case Closed,TM-02,Reporting Analyst,,8
EVT-0002895,APL-2026-000331,2026-09-30 13:22:00,Intake,Appeal Received,TM-02,Intake Specialist,,1
EVT-0002896,APL-2026-000332,2026-07-01 10:38:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0002897,APL-2026-000332,2026-07-01 09:45:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0002898,APL-2026-000332,2026-07-01 13:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0002899,APL-2026-000332,2026-07-01 11:38:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0002900,APL-2026-000332,2026-07-03 12:38:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0002901,APL-2026-000332,2026-07-08 17:22:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0002902,APL-2026-000332,2026-07-23 17:07:00,Decision,Decision: Partially Overturned,TM-01,Reviewer,,7
EVT-0002903,APL-2026-000332,2026-07-23 13:22:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0002904,APL-2026-000333,2026-05-23 15:38:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0002905,APL-2026-000333,2026-05-25 11:52:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0002906,APL-2026-000333,2026-05-25 10:30:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0002907,APL-2026-000333,2026-05-25 16:15:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0002908,APL-2026-000333,2026-05-27 17:45:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0002909,APL-2026-000333,2026-05-27 17:07:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0002910,APL-2026-000333,2026-06-01 17:15:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0002911,APL-2026-000333,2026-06-02 08:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0002912,APL-2026-000334,2026-09-26 16:30:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0002913,APL-2026-000334,2026-09-26 17:52:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0002914,APL-2026-000334,2026-09-26 11:15:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0002915,APL-2026-000334,2026-09-26 08:22:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0002916,APL-2026-000334,2026-09-29 12:30:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0002917,APL-2026-000334,2026-09-30 12:38:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0002918,APL-2026-000335,2026-05-29 12:30:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0002919,APL-2026-000335,2026-06-01 12:22:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0002920,APL-2026-000335,2026-06-01 13:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0002921,APL-2026-000335,2026-06-01 16:07:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0002922,APL-2026-000335,2026-06-03 10:22:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0002923,APL-2026-000335,2026-06-03 10:15:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0002924,APL-2026-000335,2026-06-08 13:52:00,Decision,Decision: Overturned,TM-01,Reviewer,,7
EVT-0002925,APL-2026-000335,2026-06-10 10:38:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0002926,APL-2026-000336,2026-05-04 16:45:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0002927,APL-2026-000336,2026-05-05 17:15:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0002928,APL-2026-000336,2026-05-05 13:52:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0002929,APL-2026-000336,2026-05-05 15:07:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0002930,APL-2026-000336,2026-05-05 08:30:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0002931,APL-2026-000336,2026-05-08 09:00:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0002932,APL-2026-000336,2026-05-11 08:15:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,7
EVT-0002933,APL-2026-000336,2026-05-19 08:22:00,Decision,Decision: Partially Overturned,TM-07,Reviewer,,8
EVT-0002934,APL-2026-000336,2026-05-20 11:38:00,Closure,Case Closed,TM-07,Reporting Analyst,,9
EVT-0002935,APL-2026-000337,2026-06-13 14:52:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0002936,APL-2026-000337,2026-06-13 11:07:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0002937,APL-2026-000337,2026-06-13 15:45:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0002938,APL-2026-000337,2026-06-13 10:38:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0002939,APL-2026-000337,2026-06-18 16:22:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0002940,APL-2026-000337,2026-06-18 11:07:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0002941,APL-2026-000337,2026-06-30 13:38:00,Decision,Decision: Partially Overturned,TM-03,Reviewer,,7
EVT-0002942,APL-2026-000337,2026-06-30 11:07:00,Closure,Case Closed,TM-03,Reporting Analyst,,8
EVT-0002943,APL-2026-000338,2026-05-28 08:15:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0002944,APL-2026-000338,2026-06-01 10:38:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0002945,APL-2026-000338,2026-06-01 10:00:00,Validation,Validation Failed,TM-04,Intake Specialist,RC-02,3
EVT-0002946,APL-2026-000338,2026-06-01 09:22:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0002947,APL-2026-000338,2026-06-02 14:38:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0002948,APL-2026-000338,2026-06-02 08:22:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0002949,APL-2026-000338,2026-06-03 10:00:00,Information Request,Information Requested,TM-04,Reviewer,RC-05,7
EVT-0002950,APL-2026-000338,2026-06-05 16:52:00,Information Request,Information Received,TM-04,Reviewer,RC-05,8
EVT-0002951,APL-2026-000338,2026-06-08 12:22:00,Decision,Decision: Upheld,TM-04,Reviewer,,9
EVT-0002952,APL-2026-000338,2026-06-08 15:45:00,Closure,Case Closed,TM-04,Reporting Analyst,,10
EVT-0002953,APL-2026-000339,2026-04-30 13:38:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0002954,APL-2026-000339,2026-04-30 17:00:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0002955,APL-2026-000339,2026-04-30 11:00:00,Validation,Validation Failed,TM-01,Intake Specialist,RC-02,3
EVT-0002956,APL-2026-000339,2026-04-30 09:38:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0002957,APL-2026-000339,2026-05-04 14:07:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0002958,APL-2026-000339,2026-05-05 08:07:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0002959,APL-2026-000339,2026-05-06 11:22:00,Information Request,Information Requested,TM-01,Reviewer,RC-05,7
EVT-0002960,APL-2026-000339,2026-05-08 09:22:00,Information Request,Information Received,TM-01,Reviewer,RC-05,8
EVT-0002961,APL-2026-000339,2026-05-12 12:22:00,Decision,Decision: Upheld,TM-01,Reviewer,,9
EVT-0002962,APL-2026-000339,2026-05-12 11:00:00,Closure,Case Closed,TM-01,Reporting Analyst,,10
EVT-0002963,APL-2026-000340,2026-03-08 11:22:00,Intake,Appeal Received,TM-05,Intake Specialist,,1
EVT-0002964,APL-2026-000340,2026-03-09 13:30:00,Intake,Intake Logged,TM-05,Intake Specialist,,2
EVT-0002965,APL-2026-000340,2026-03-09 15:30:00,Validation,Validation Completed,TM-05,Intake Specialist,,3
EVT-0002966,APL-2026-000340,2026-03-09 10:30:00,Classification,Type Assigned,TM-05,Intake Supervisor,,4
EVT-0002967,APL-2026-000340,2026-03-09 13:07:00,Routing,Routed to Team,TM-05,Intake Supervisor,,5
EVT-0002968,APL-2026-000340,2026-03-12 15:15:00,Review,Review Started,TM-05,Reviewer,,6
EVT-0002969,APL-2026-000340,2026-03-19 11:15:00,Decision,Decision: Upheld,TM-05,Reviewer,,7
EVT-0002970,APL-2026-000340,2026-03-20 13:00:00,Closure,Case Closed,TM-05,Reporting Analyst,,8
EVT-0002971,APL-2026-000341,2026-08-18 10:15:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0002972,APL-2026-000341,2026-08-18 14:22:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0002973,APL-2026-000341,2026-08-18 13:52:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0002974,APL-2026-000341,2026-08-18 13:52:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0002975,APL-2026-000341,2026-08-20 17:22:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0002976,APL-2026-000341,2026-08-21 08:52:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0002977,APL-2026-000341,2026-09-01 13:15:00,Decision,Decision: Overturned,TM-01,Reviewer,,7
EVT-0002978,APL-2026-000341,2026-09-01 14:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0002979,APL-2026-000342,2026-06-22 14:38:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0002980,APL-2026-000342,2026-06-22 15:00:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0002981,APL-2026-000342,2026-06-22 15:15:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0002982,APL-2026-000342,2026-06-22 12:07:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0002983,APL-2026-000342,2026-06-22 10:38:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0002984,APL-2026-000342,2026-06-22 09:00:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0002985,APL-2026-000342,2026-06-26 16:52:00,Decision,Decision: Partially Overturned,TM-04,Reviewer,,7
EVT-0002986,APL-2026-000342,2026-06-26 16:52:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0002987,APL-2026-000343,2026-07-19 17:00:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0002988,APL-2026-000343,2026-07-19 14:52:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0002989,APL-2026-000343,2026-07-19 09:45:00,Validation,Validation Failed,TM-03,Intake Specialist,RC-02,3
EVT-0002990,APL-2026-000343,2026-07-19 16:30:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0002991,APL-2026-000343,2026-07-23 15:00:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0002992,APL-2026-000343,2026-07-24 08:07:00,Routing,Case Reassigned,TM-02,Intake Supervisor,RC-04,6
EVT-0002993,APL-2026-000343,2026-07-24 17:45:00,Review,Review Started,TM-02,Reviewer,,7
EVT-0002994,APL-2026-000343,2026-08-03 11:38:00,Decision,Decision: Overturned,TM-02,Reviewer,,8
EVT-0002995,APL-2026-000343,2026-08-10 16:52:00,Closure,Case Closed,TM-02,Reporting Analyst,,9
EVT-0002996,APL-2026-000344,2026-07-01 11:22:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0002997,APL-2026-000344,2026-07-01 12:07:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0002998,APL-2026-000344,2026-07-01 16:07:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0002999,APL-2026-000344,2026-07-01 14:07:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0003000,APL-2026-000344,2026-07-02 13:38:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0003001,APL-2026-000344,2026-07-02 08:52:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0003002,APL-2026-000344,2026-07-03 11:22:00,Escalation,Escalated,TM-06,Clinical Review Lead,RC-14,7
EVT-0003003,APL-2026-000344,2026-07-13 08:22:00,Decision,Decision: Partially Overturned,TM-04,Reviewer,,8
EVT-0003004,APL-2026-000344,2026-07-14 08:45:00,Closure,Case Closed,TM-04,Reporting Analyst,,9
EVT-0003005,APL-2026-000345,2026-01-16 17:52:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0003006,APL-2026-000345,2026-01-20 16:45:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0003007,APL-2026-000345,2026-01-20 15:30:00,Validation,Validation Completed,TM-07,Intake Specialist,,3
EVT-0003008,APL-2026-000345,2026-01-20 11:22:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0003009,APL-2026-000345,2026-01-20 09:00:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0003010,APL-2026-000345,2026-01-22 08:38:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0003011,APL-2026-000345,2026-01-23 17:30:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0003012,APL-2026-000345,2026-01-23 16:52:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0003013,APL-2026-000346,2026-05-01 12:45:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0003014,APL-2026-000346,2026-05-01 16:00:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0003015,APL-2026-000346,2026-05-01 17:38:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0003016,APL-2026-000346,2026-05-01 17:00:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0003017,APL-2026-000346,2026-05-08 11:22:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0003018,APL-2026-000346,2026-05-08 10:00:00,Routing,Routing Error Identified,TM-01,Intake Supervisor,RC-04,6
EVT-0003019,APL-2026-000346,2026-05-08 12:22:00,Review,Review Started,TM-08,Reviewer,,7
EVT-0003020,APL-2026-000346,2026-05-11 16:22:00,Routing,Case Reassigned,TM-08,Intake Supervisor,RC-04,8
EVT-0003021,APL-2026-000346,2026-05-12 17:00:00,Routing,Case Reassigned,TM-08,Intake Supervisor,RC-04,9
EVT-0003022,APL-2026-000346,2026-05-15 09:15:00,Decision,Decision: Upheld,TM-08,Reviewer,,10
EVT-0003023,APL-2026-000346,2026-05-19 10:22:00,Closure,Case Closed,TM-08,Reporting Analyst,,11
EVT-0003024,APL-2026-000347,2026-02-03 09:52:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0003025,APL-2026-000347,2026-02-05 10:07:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0003026,APL-2026-000347,2026-02-05 12:45:00,Validation,Validation Failed,TM-01,Intake Specialist,RC-02,3
EVT-0003027,APL-2026-000347,2026-02-05 09:45:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0003028,APL-2026-000347,2026-02-05 11:52:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0003029,APL-2026-000347,2026-02-05 17:30:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0003030,APL-2026-000347,2026-02-06 08:38:00,Decision,Decision: Partially Overturned,TM-01,Reviewer,,7
EVT-0003031,APL-2026-000347,2026-02-10 17:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0003032,APL-2026-000348,2026-01-29 12:07:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0003033,APL-2026-000348,2026-01-29 08:22:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0003034,APL-2026-000348,2026-01-29 08:38:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0003035,APL-2026-000348,2026-01-29 12:45:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0003036,APL-2026-000348,2026-02-04 10:52:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0003037,APL-2026-000348,2026-02-09 14:45:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0003038,APL-2026-000348,2026-02-20 14:07:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0003039,APL-2026-000348,2026-02-23 16:00:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0003040,APL-2026-000349,2026-03-15 14:30:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0003041,APL-2026-000349,2026-03-16 11:15:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0003042,APL-2026-000349,2026-03-16 13:45:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0003043,APL-2026-000349,2026-03-16 10:38:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0003044,APL-2026-000349,2026-03-17 09:38:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
EVT-0003045,APL-2026-000349,2026-03-18 13:22:00,Review,Review Started,TM-01,Reviewer,,6
EVT-0003046,APL-2026-000349,2026-03-26 12:38:00,Decision,Decision: Upheld,TM-01,Reviewer,,7
EVT-0003047,APL-2026-000349,2026-03-26 13:52:00,Closure,Case Closed,TM-01,Reporting Analyst,,8
EVT-0003048,APL-2026-000350,2026-01-21 17:07:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0003049,APL-2026-000350,2026-01-22 12:22:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0003050,APL-2026-000350,2026-01-22 12:22:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0003051,APL-2026-000350,2026-01-22 11:52:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0003052,APL-2026-000350,2026-01-23 16:00:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0003053,APL-2026-000350,2026-01-23 10:30:00,Review,Review Started,TM-04,Reviewer,,6
EVT-0003054,APL-2026-000350,2026-01-27 13:07:00,Decision,Decision: Upheld,TM-04,Reviewer,,7
EVT-0003055,APL-2026-000350,2026-01-27 10:22:00,Closure,Case Closed,TM-04,Reporting Analyst,,8
EVT-0003056,APL-2026-000351,2026-04-10 12:22:00,Intake,Appeal Received,TM-07,Intake Specialist,,1
EVT-0003057,APL-2026-000351,2026-04-10 16:00:00,Intake,Intake Logged,TM-07,Intake Specialist,,2
EVT-0003058,APL-2026-000351,2026-04-10 14:52:00,Validation,Validation Failed,TM-07,Intake Specialist,RC-02,3
EVT-0003059,APL-2026-000351,2026-04-10 08:00:00,Classification,Type Assigned,TM-07,Intake Supervisor,,4
EVT-0003060,APL-2026-000351,2026-04-10 15:07:00,Routing,Routed to Team,TM-07,Intake Supervisor,,5
EVT-0003061,APL-2026-000351,2026-04-13 14:45:00,Review,Review Started,TM-07,Reviewer,,6
EVT-0003062,APL-2026-000351,2026-04-14 08:22:00,Decision,Decision: Upheld,TM-07,Reviewer,,7
EVT-0003063,APL-2026-000351,2026-04-14 08:22:00,Closure,Case Closed,TM-07,Reporting Analyst,,8
EVT-0003064,APL-2026-000352,2026-07-18 09:00:00,Intake,Appeal Received,TM-03,Intake Specialist,,1
EVT-0003065,APL-2026-000352,2026-07-18 16:52:00,Intake,Intake Logged,TM-03,Intake Specialist,,2
EVT-0003066,APL-2026-000352,2026-07-18 13:15:00,Validation,Validation Completed,TM-03,Intake Specialist,,3
EVT-0003067,APL-2026-000352,2026-07-18 15:45:00,Classification,Type Assigned,TM-03,Intake Supervisor,,4
EVT-0003068,APL-2026-000352,2026-07-20 15:52:00,Routing,Routed to Team,TM-03,Intake Supervisor,,5
EVT-0003069,APL-2026-000352,2026-07-23 15:45:00,Review,Review Started,TM-03,Reviewer,,6
EVT-0003070,APL-2026-000352,2026-07-24 14:45:00,Decision,Decision: Overturned,TM-03,Reviewer,,7
EVT-0003071,APL-2026-000352,2026-07-28 16:00:00,Closure,Case Closed,TM-03,Reporting Analyst,,8
EVT-0003072,APL-2026-000353,2026-01-08 17:38:00,Intake,Appeal Received,TM-04,Intake Specialist,,1
EVT-0003073,APL-2026-000353,2026-01-09 08:30:00,Intake,Intake Logged,TM-04,Intake Specialist,,2
EVT-0003074,APL-2026-000353,2026-01-09 14:15:00,Validation,Validation Completed,TM-04,Intake Specialist,,3
EVT-0003075,APL-2026-000353,2026-01-09 08:30:00,Classification,Type Assigned,TM-04,Intake Supervisor,,4
EVT-0003076,APL-2026-000353,2026-01-12 10:15:00,Routing,Routed to Team,TM-04,Intake Supervisor,,5
EVT-0003077,APL-2026-000353,2026-01-12 11:38:00,Routing,Routing Error Identified,TM-04,Intake Supervisor,RC-04,6
EVT-0003078,APL-2026-000353,2026-01-13 12:00:00,Routing,Case Reassigned,TM-05,Intake Supervisor,RC-04,7
EVT-0003079,APL-2026-000353,2026-01-14 13:00:00,Review,Review Started,TM-05,Reviewer,,8
EVT-0003080,APL-2026-000353,2026-01-22 09:22:00,Decision,Decision: Partially Overturned,TM-05,Reviewer,,9
EVT-0003081,APL-2026-000353,2026-01-23 10:15:00,Closure,Case Closed,TM-05,Reporting Analyst,,10
EVT-0003082,APL-2026-000354,2026-01-13 10:52:00,Intake,Appeal Received,TM-01,Intake Specialist,,1
EVT-0003083,APL-2026-000354,2026-01-13 13:45:00,Intake,Intake Logged,TM-01,Intake Specialist,,2
EVT-0003084,APL-2026-000354,2026-01-13 13:07:00,Validation,Validation Completed,TM-01,Intake Specialist,,3
EVT-0003085,APL-2026-000354,2026-01-13 17:15:00,Classification,Type Assigned,TM-01,Intake Supervisor,,4
EVT-0003086,APL-2026-000354,2026-01-13 09:00:00,Routing,Routed to Team,TM-01,Intake Supervisor,,5
